p,pi,theta,n,G2_z
100,0.044,0.42000000000000004,0.20471298863678195,0.0548396031031513
100,0.044,0.43000000000000005,0.20471298863678195,0.0548396031031513
100,0.044,0.44000000000000006,0.20471298863678195,0.0548396031031513
100,0.044,0.45000000000000007,0.20471298863678195,0.0548396031031513
100,0.044,0.45999999999999996,0.20471298863678195,0.0548396031031513
100,0.044,0.47,0.20471298863678195,0.0548396031031513
100,0.044,0.48,0.20471298863678195,0.0548396031031513
100,0.044,0.49,0.20471298863678195,0.0548396031031513
100,0.044,0.5,0.20471298863678195,0.0548396031031513
100,0.048,0.1,-0.3140537943485353,4.498468211716386
100,0.048,0.11,-0.34775740132585997,4.25802407082766
100,0.048,0.12000000000000001,-0.4094380925648945,3.834129955779387
100,0.048,0.13,-0.5235484210920285,3.187419703333984
100,0.048,0.14,-0.5235484210920285,3.187419703333984
100,0.048,0.15000000000000002,-0.7728528557362015,2.3509140507143895
100,0.048,0.16,-0.7728528557362015,2.3509140507143895
100,0.048,0.17,-1.832337392692769,1.458941177401362
100,0.048,0.18,-1.832337392692769,1.458941177401362
100,0.048,0.19,-1.832337392692769,1.458941177401362
100,0.048,0.2,-1.832337392692769,1.458941177401362
100,0.048,0.21000000000000002,1.9610665108796415,0.7061413765201385
100,0.048,0.22,1.9610665108796415,0.7061413765201385
100,0.048,0.23,1.9610665108796415,0.7061413765201385
100,0.048,0.24000000000000002,1.9610665108796415,0.7061413765201385
100,0.048,0.25,1.9610665108796415,0.7061413765201385
100,0.048,0.26,0.42601426129431325,0.23465097491557357
100,0.048,0.27,0.42601426129431325,0.23465097491557357
100,0.048,0.28,0.42601426129431325,0.23465097491557357
100,0.048,0.29000000000000004,0.42601426129431325,0.23465097491557357
100,0.048,0.30000000000000004,0.42601426129431325,0.23465097491557357
100,0.048,0.31,0.42601426129431325,0.23465097491557357
100,0.048,0.32,0.42601426129431325,0.23465097491557357
100,0.048,0.33,0.42601426129431325,0.23465097491557357
100,0.048,0.33999999999999997,0.15198150963502116,0.03983376036369908
100,0.048,0.35,0.15198150963502116,0.03983376036369908
100,0.048,0.36,0.15198150963502116,0.03983376036369908
100,0.048,0.37,0.15198150963502116,0.03983376036369908
100,0.048,0.38,0.15198150963502116,0.03983376036369908
100,0.048,0.39,0.15198150963502116,0.03983376036369908
100,0.048,0.4,0.15198150963502116,0.03983376036369908
100,0.048,0.41000000000000003,0.15198150963502116,0.03983376036369908
100,0.048,0.42000000000000004,0.15198150963502116,0.03983376036369908
100,0.048,0.43000000000000005,0.15198150963502116,0.03983376036369908
100,0.048,0.44000000000000006,0.15198150963502116,0.03983376036369908
100,0.048,0.45000000000000007,0.15198150963502116,0.03983376036369908
100,0.048,0.45999999999999996,0.15198150963502116,0.03983376036369908
100,0.048,0.47,0.15198150963502116,0.03983376036369908
100,0.048,0.48,0.15198150963502116,0.03983376036369908
100,0.048,0.49,0.15198150963502116,0.03983376036369908
100,0.048,0.5,0.15198150963502116,0.03983376036369908
100,0.052000000000000005,0.1,-0.29801024140642784,4.761034322813587
100,0.052000000000000005,0.11,-0.337063473352443,4.4213098980787935
100,0.052000000000000005,0.12000000000000001,-0.4051897958849988,3.8707821123547146
100,0.052000000000000005,0.13,-0.5297473696679005,3.0987401879961434
100,0.052000000000000005,0.14,-0.5297473696679005,3.0987401879961434
100,0.052000000000000005,0.15000000000000002,-0.8189983193232409,2.1808107428139674
100,0.052000000000000005,0.16,-0.8189983193232409,2.1808107428139674
100,0.052000000000000005,0.17,-2.622190057687747,1.2811032221018888
100,0.052000000000000005,0.18,-2.622190057687747,1.2811032221018888
100,0.052000000000000005,0.19,-2.622190057687747,1.2811032221018888
100,0.052000000000000005,0.2,-2.622190057687747,1.2811032221018888
100,0.052000000000000005,0.21000000000000002,1.1465507984454466,0.5831304482597701
100,0.052000000000000005,0.22,1.1465507984454466,0.5831304482597701
100,0.052000000000000005,0.23,1.1465507984454466,0.5831304482597701
100,0.052000000000000005,0.24000000000000002,1.1465507984454466,0.5831304482597701
100,0.052000000000000005,0.25,1.1465507984454466,0.5831304482597701
100,0.052000000000000005,0.26,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.27,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.28,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.29000000000000004,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.30000000000000004,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.31,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.32,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.33,0.3138473091356271,0.1813015881773764
100,0.052000000000000005,0.33999999999999997,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.35,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.36,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.37,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.38,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.39,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.4,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.41000000000000003,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.42000000000000004,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.43000000000000005,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.44000000000000006,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.45000000000000007,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.45999999999999996,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.47,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.48,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.49,0.1124947048913284,0.028683896126861078
100,0.052000000000000005,0.5,0.1124947048913284,0.028683896126861078
100,0.056,0.1,-0.2875195577709375,4.972948631782994
100,0.056,0.11,-0.3313749846121685,4.518636439865687
100,0.056,0.12000000000000001,-0.40538458606529226,3.8378892824530846
100,0.056,0.13,-0.5418950716198137,2.9551621992148216
100,0.056,0.14,-0.5418950716198137,2.9551621992148216
100,0.056,0.15000000000000002,-0.8917348923814112,1.9847106853441905
100,0.056,0.16,-0.8917348923814112,1.9847106853441905
100,0.056,0.17,-6.036355193651808,1.1051924162448277
100,0.056,0.18,-6.036355193651808,1.1051924162448277
100,0.056,0.19,-6.036355193651808,1.1051924162448277
100,0.056,0.2,-6.036355193651808,1.1051924162448277
100,0.056,0.21000000000000002,0.744617980714204,0.47429177336502715
100,0.056,0.22,0.744617980714204,0.47429177336502715
100,0.056,0.23,0.744617980714204,0.47429177336502715
100,0.056,0.24000000000000002,0.744617980714204,0.47429177336502715
100,0.056,0.25,0.744617980714204,0.47429177336502715
100,0.056,0.26,0.2330025084250836,0.13844391234329242
100,0.056,0.27,0.2330025084250836,0.13844391234329242
100,0.056,0.28,0.2330025084250836,0.13844391234329242
100,0.056,0.29000000000000004,0.2330025084250836,0.13844391234329242
100,0.056,0.30000000000000004,0.2330025084250836,0.13844391234329242
100,0.056,0.31,0.2330025084250836,0.13844391234329242
100,0.056,0.32,0.2330025084250836,0.13844391234329242
100,0.056,0.33,0.2330025084250836,0.13844391234329242
100,0.056,0.33999999999999997,0.08296035929639607,0.020497342103523702
100,0.056,0.35,0.08296035929639607,0.020497342103523702
100,0.056,0.36,0.08296035929639607,0.020497342103523702
100,0.056,0.37,0.08296035929639607,0.020497342103523702
100,0.056,0.38,0.08296035929639607,0.020497342103523702
100,0.056,0.39,0.08296035929639607,0.020497342103523702
100,0.056,0.4,0.08296035929639607,0.020497342103523702
100,0.056,0.41000000000000003,0.08296035929639607,0.020497342103523702
100,0.056,0.42000000000000004,0.08296035929639607,0.020497342103523702
100,0.056,0.43000000000000005,0.08296035929639607,0.020497342103523702
100,0.056,0.44000000000000006,0.08296035929639607,0.020497342103523702
100,0.056,0.45000000000000007,0.08296035929639607,0.020497342103523702
100,0.056,0.45999999999999996,0.08296035929639607,0.020497342103523702
100,0.056,0.47,0.08296035929639607,0.020497342103523702
100,0.056,0.48,0.08296035929639607,0.020497342103523702
100,0.056,0.49,0.08296035929639607,0.020497342103523702
100,0.056,0.5,0.08296035929639607,0.020497342103523702
100,0.06,0.1,-0.2811481902675217,5.1265474787932765
100,0.06,0.11,-0.3292284642634422,4.547259014889897
100,0.06,0.12000000000000001,-0.4089163735547775,3.740546191083706
100,0.06,0.13,-0.560509764180243,2.768353813676307
100,0.06,0.14,-0.560509764180243,2.768353813676307
100,0.06,0.15000000000000002,-1.010206990899909,1.7750268193687537
100,0.06,0.16,-1.010206990899909,1.7750268193687537
100,0.06,0.17,8.741776741020681,0.9383535445935557
100,0.06,0.18,8.741776741020681,0.9383535445935557
100,0.06,0.19,8.741776741020681,0.9383535445935557
100,0.06,0.2,8.741776741020681,0.9383535445935557
100,0.06,0.21000000000000002,0.5120772151502746,0.3805713614100765
100,0.06,0.22,0.5120772151502746,0.3805713614100765
100,0.06,0.23,0.5120772151502746,0.3805713614100765
100,0.06,0.24000000000000002,0.5120772151502746,0.3805713614100765
100,0.06,0.25,0.5120772151502746,0.3805713614100765
100,0.06,0.26,0.17379804151285372,0.10461596551929755
100,0.06,0.27,0.17379804151285372,0.10461596551929755
100,0.06,0.28,0.17379804151285372,0.10461596551929755
100,0.06,0.29000000000000004,0.17379804151285372,0.10461596551929755
100,0.06,0.30000000000000004,0.17379804151285372,0.10461596551929755
100,0.06,0.31,0.17379804151285372,0.10461596551929755
100,0.06,0.32,0.17379804151285372,0.10461596551929755
100,0.06,0.33,0.17379804151285372,0.10461596551929755
100,0.06,0.33999999999999997,0.06092110844164833,0.014547190471618185
100,0.06,0.35,0.06092110844164833,0.014547190471618185
100,0.06,0.36,0.06092110844164833,0.014547190471618185
100,0.06,0.37,0.06092110844164833,0.014547190471618185
100,0.06,0.38,0.06092110844164833,0.014547190471618185
100,0.06,0.39,0.06092110844164833,0.014547190471618185
100,0.06,0.4,0.06092110844164833,0.014547190471618185
100,0.06,0.41000000000000003,0.06092110844164833,0.014547190471618185
100,0.06,0.42000000000000004,0.06092110844164833,0.014547190471618185
100,0.06,0.43000000000000005,0.06092110844164833,0.014547190471618185
100,0.06,0.44000000000000006,0.06092110844164833,0.014547190471618185
100,0.06,0.45000000000000007,0.06092110844164833,0.014547190471618185
100,0.06,0.45999999999999996,0.06092110844164833,0.014547190471618185
100,0.06,0.47,0.06092110844164833,0.014547190471618185
100,0.06,0.48,0.06092110844164833,0.014547190471618185
100,0.06,0.49,0.06092110844164833,0.014547190471618185
100,0.06,0.5,0.06092110844164833,0.014547190471618185
100,0.064,0.1,-0.27780177633020664,5.2162620829489805
100,0.064,0.11,-0.32961089549356215,4.507786381842541
100,0.064,0.12000000000000001,-0.4152881868739745,3.586767970404166
100,0.064,0.13,-0.5874993887708102,2.55062225753606
100,0.064,0.14,-0.5874993887708102,2.55062225753606
100,0.064,0.15000000000000002,-1.2213281054439196,1.5623419716211058
100,0.064,0.16,-1.2213281054439196,1.5623419716211058
100,0.064,0.17,2.1027948241357746,0.7852667468089269
100,0.064,0.18,2.1027948241357746,0.7852667468089269
100,0.064,0.19,2.1027948241357746,0.7852667468089269
100,0.064,0.2,2.1027948241357746,0.7852667468089269
100,0.064,0.21000000000000002,0.36466405506947364,0.30166142072899543
100,0.064,0.22,0.36466405506947364,0.30166142072899543
100,0.064,0.23,0.36466405506947364,0.30166142072899543
100,0.064,0.24000000000000002,0.36466405506947364,0.30166142072899543
100,0.064,0.25,0.36466405506947364,0.30166142072899543
100,0.064,0.26,0.12993332727808415,0.07831211881575968
100,0.064,0.27,0.12993332727808415,0.07831211881575968
100,0.064,0.28,0.12993332727808415,0.07831211881575968
100,0.064,0.29000000000000004,0.12993332727808415,0.07831211881575968
100,0.064,0.30000000000000004,0.12993332727808415,0.07831211881575968
100,0.064,0.31,0.12993332727808415,0.07831211881575968
100,0.064,0.32,0.12993332727808415,0.07831211881575968
100,0.064,0.33,0.12993332727808415,0.07831211881575968
100,0.064,0.33999999999999997,0.04452989656248239,0.010260378389074827
100,0.064,0.35,0.04452989656248239,0.010260378389074827
100,0.064,0.36,0.04452989656248239,0.010260378389074827
100,0.064,0.37,0.04452989656248239,0.010260378389074827
100,0.064,0.38,0.04452989656248239,0.010260378389074827
100,0.064,0.39,0.04452989656248239,0.010260378389074827
100,0.064,0.4,0.04452989656248239,0.010260378389074827
100,0.064,0.41000000000000003,0.04452989656248239,0.010260378389074827
100,0.064,0.42000000000000004,0.04452989656248239,0.010260378389074827
100,0.064,0.43000000000000005,0.04452989656248239,0.010260378389074827
100,0.064,0.44000000000000006,0.04452989656248239,0.010260378389074827
100,0.064,0.45000000000000007,0.04452989656248239,0.010260378389074827
100,0.064,0.45999999999999996,0.04452989656248239,0.010260378389074827
100,0.064,0.47,0.04452989656248239,0.010260378389074827
100,0.064,0.48,0.04452989656248239,0.010260378389074827
100,0.064,0.49,0.04452989656248239,0.010260378389074827
100,0.064,0.5,0.04452989656248239,0.010260378389074827
100,0.068,0.1,-0.2766468541567094,5.239140423440997
100,0.068,0.11,-0.3318685490006197,4.404016221063339
100,0.068,0.12000000000000001,-0.42453738894939863,3.38658385947382
100,0.068,0.13,-0.6267728058589346,2.3139063017799604
100,0.068,0.14,-0.6267728058589346,2.3139063017799604
100,0.068,0.15000000000000002,-1.6724218291220625,1.3550807099282924
100,0.068,0.16,-1.6724218291220625,1.3550807099282924
100,0.068,0.17,1.0646846186103596,0.6485457228902033
100,0.068,0.18,1.0646846186103596,0.6485457228902033
100,0.068,0.19,1.0646846186103596,0.6485457228902033
100,0.068,0.2,1.0646846186103596,0.6485457228902033
100,0.068,0.21000000000000002,0.2655771283690267,0.236474003291009
100,0.068,0.22,0.2655771283690267,0.236474003291009
100,0.068,0.23,0.2655771283690267,0.236474003291009
100,0.068,0.24000000000000002,0.2655771283690267,0.236474003291009
100,0.068,0.25,0.2655771283690267,0.236474003291009
100,0.068,0.26,0.09717392107026822,0.058122218770982614
100,0.068,0.27,0.09717392107026822,0.058122218770982614
100,0.068,0.28,0.09717392107026822,0.058122218770982614
100,0.068,0.29000000000000004,0.09717392107026822,0.058122218770982614
100,0.068,0.30000000000000004,0.09717392107026822,0.058122218770982614
100,0.068,0.31,0.09717392107026822,0.058122218770982614
100,0.068,0.32,0.09717392107026822,0.058122218770982614
100,0.068,0.33,0.09717392107026822,0.058122218770982614
100,0.068,0.33999999999999997,0.03239006109207952,0.00719579010288992
100,0.068,0.35,0.03239006109207952,0.00719579010288992
100,0.068,0.36,0.03239006109207952,0.00719579010288992
100,0.068,0.37,0.03239006109207952,0.00719579010288992
100,0.068,0.38,0.03239006109207952,0.00719579010288992
100,0.068,0.39,0.03239006109207952,0.00719579010288992
100,0.068,0.4,0.03239006109207952,0.00719579010288992
100,0.068,0.41000000000000003,0.03239006109207952,0.00719579010288992
100,0.068,0.42000000000000004,0.03239006109207952,0.00719579010288992
100,0.068,0.43000000000000005,0.03239006109207952,0.00719579010288992
100,0.068,0.44000000000000006,0.03239006109207952,0.00719579010288992
100,0.068,0.45000000000000007,0.03239006109207952,0.00719579010288992
100,0.068,0.45999999999999996,0.03239006109207952,0.00719579010288992
100,0.068,0.47,0.03239006109207952,0.00719579010288992
100,0.068,0.48,0.03239006109207952,0.00719579010288992
100,0.068,0.49,0.03239006109207952,0.00719579010288992
100,0.068,0.5,0.03239006109207952,0.00719579010288992
100,0.07200000000000001,0.1,-0.27706671409859396,5.195091431217841
100,0.07200000000000001,0.11,-0.33565196360377836,4.242477326633145
100,0.07200000000000001,0.12000000000000001,-0.437241933393105,3.151087340145984
100,0.07200000000000001,0.13,-0.6858558093531425,2.069025473201517
100,0.07200000000000001,0.14,-0.6858558093531425,2.069025473201517
100,0.07200000000000001,0.15000000000000002,-3.1793061129739106,1.1594662227264634
100,0.07200000000000001,0.16,-3.1793061129739106,1.1594662227264634
100,0.07200000000000001,0.17,0.6523041079291754,0.5291862164235442
100,0.07200000000000001,0.18,0.6523041079291754,0.5291862164235442
100,0.07200000000000001,0.19,0.6523041079291754,0.5291862164235442
100,0.07200000000000001,0.2,0.6523041079291754,0.5291862164235442
100,0.07200000000000001,0.21000000000000002,0.1962627368930958,0.1835007283330465
100,0.07200000000000001,0.22,0.1962627368930958,0.1835007283330465
100,0.07200000000000001,0.23,0.1962627368930958,0.1835007283330465
100,0.07200000000000001,0.24000000000000002,0.1962627368930958,0.1835007283330465
100,0.07200000000000001,0.25,0.1962627368930958,0.1835007283330465
100,0.07200000000000001,0.26,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.27,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.28,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.29000000000000004,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.30000000000000004,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.31,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.32,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.33,0.07258954593548576,0.042800670022525605
100,0.07200000000000001,0.33999999999999997,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.35,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.36,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.37,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.38,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.39,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.4,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.41000000000000003,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.42000000000000004,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.43000000000000005,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.44000000000000006,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.45000000000000007,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.45999999999999996,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.47,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.48,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.49,0.023441677824885914,0.005020098809517623
100,0.07200000000000001,0.5,0.023441677824885914,0.005020098809517623
100,0.076,0.1,-0.2786338036340804,5.086849005747699
100,0.076,0.11,-0.3408854706808795,4.031776210002455
100,0.076,0.12000000000000001,-0.4546319809713508,2.891557188635662
100,0.076,0.13,-0.7802114118290429,1.8251985087339897
100,0.076,0.14,-0.7802114118290429,1.8251985087339897
100,0.076,0.15000000000000002,21.060973965597523,0.9796761229538347
100,0.076,0.16,21.060973965597523,0.9796761229538347
100,0.076,0.17,0.4361522225535557,0.42700020016034296
100,0.076,0.18,0.4361522225535557,0.42700020016034296
100,0.076,0.19,0.4361522225535557,0.42700020016034296
100,0.076,0.2,0.4361522225535557,0.42700020016034296
100,0.076,0.21000000000000002,0.14639899112333624,0.14106931961095986
100,0.076,0.22,0.14639899112333624,0.14106931961095986
100,0.076,0.23,0.14639899112333624,0.14106931961095986
100,0.076,0.24000000000000002,0.14639899112333624,0.14106931961095986
100,0.076,0.25,0.14639899112333624,0.14106931961095986
100,0.076,0.26,0.05409868318732217,0.03129087073521118
100,0.076,0.27,0.05409868318732217,0.03129087073521118
100,0.076,0.28,0.05409868318732217,0.03129087073521118
100,0.076,0.29000000000000004,0.05409868318732217,0.03129087073521118
100,0.076,0.30000000000000004,0.05409868318732217,0.03129087073521118
100,0.076,0.31,0.05409868318732217,0.03129087073521118
100,0.076,0.32,0.05409868318732217,0.03129087073521118
100,0.076,0.33,0.05409868318732217,0.03129087073521118
100,0.076,0.33999999999999997,0.016879631997717616,0.0034851451976054618
100,0.076,0.35,0.016879631997717616,0.0034851451976054618
100,0.076,0.36,0.016879631997717616,0.0034851451976054618
100,0.076,0.37,0.016879631997717616,0.0034851451976054618
100,0.076,0.38,0.016879631997717616,0.0034851451976054618
100,0.076,0.39,0.016879631997717616,0.0034851451976054618
100,0.076,0.4,0.016879631997717616,0.0034851451976054618
100,0.076,0.41000000000000003,0.016879631997717616,0.0034851451976054618
100,0.076,0.42000000000000004,0.016879631997717616,0.0034851451976054618
100,0.076,0.43000000000000005,0.016879631997717616,0.0034851451976054618
100,0.076,0.44000000000000006,0.016879631997717616,0.0034851451976054618
100,0.076,0.45000000000000007,0.016879631997717616,0.0034851451976054618
100,0.076,0.45999999999999996,0.016879631997717616,0.0034851451976054618
100,0.076,0.47,0.016879631997717616,0.0034851451976054618
100,0.076,0.48,0.016879631997717616,0.0034851451976054618
100,0.076,0.49,0.016879631997717616,0.0034851451976054618
100,0.076,0.5,0.016879631997717616,0.0034851451976054618
100,0.08,0.1,-0.2810909609540797,4.919690692824095
100,0.08,0.11,-0.3477600482750688,3.78185075633051
100,0.08,0.12000000000000001,-0.4788843830678925,2.6187254879148405
100,0.08,0.13,-0.946722552181132,1.5898069812395053
100,0.08,0.14,-0.946722552181132,1.5898069812395053
100,0.08,0.15000000000000002,1.9674446488740531,0.8181181012330074
100,0.08,0.16,1.9674446488740531,0.8181181012330074
100,0.08,0.17,0.30621614785063567,0.34099863241177475
100,0.08,0.18,0.30621614785063567,0.34099863241177475
100,0.08,0.19,0.30621614785063567,0.34099863241177475
100,0.08,0.2,0.30621614785063567,0.34099863241177475
100,0.08,0.21000000000000002,0.10981268818190452,0.10751463703116644
100,0.08,0.22,0.10981268818190452,0.10751463703116644
100,0.08,0.23,0.10981268818190452,0.10751463703116644
100,0.08,0.24000000000000002,0.10981268818190452,0.10751463703116644
100,0.08,0.25,0.10981268818190452,0.10751463703116644
100,0.08,0.26,0.04018896629503505,0.022723080813996436
100,0.08,0.27,0.04018896629503505,0.022723080813996436
100,0.08,0.28,0.04018896629503505,0.022723080813996436
100,0.08,0.29000000000000004,0.04018896629503505,0.022723080813996436
100,0.08,0.30000000000000004,0.04018896629503505,0.022723080813996436
100,0.08,0.31,0.04018896629503505,0.022723080813996436
100,0.08,0.32,0.04018896629503505,0.022723080813996436
100,0.08,0.33,0.04018896629503505,0.022723080813996436
100,0.08,0.33999999999999997,0.012093289504462002,0.0024084371369673435
100,0.08,0.35,0.012093289504462002,0.0024084371369673435
100,0.08,0.36,0.012093289504462002,0.0024084371369673435
100,0.08,0.37,0.012093289504462002,0.0024084371369673435
100,0.08,0.38,0.012093289504462002,0.0024084371369673435
100,0.08,0.39,0.012093289504462002,0.0024084371369673435
100,0.08,0.4,0.012093289504462002,0.0024084371369673435
100,0.08,0.41000000000000003,0.012093289504462002,0.0024084371369673435
100,0.08,0.42000000000000004,0.012093289504462002,0.0024084371369673435
100,0.08,0.43000000000000005,0.012093289504462002,0.0024084371369673435
100,0.08,0.44000000000000006,0.012093289504462002,0.0024084371369673435
100,0.08,0.45000000000000007,0.012093289504462002,0.0024084371369673435
100,0.08,0.45999999999999996,0.012093289504462002,0.0024084371369673435
100,0.08,0.47,0.012093289504462002,0.0024084371369673435
100,0.08,0.48,0.012093289504462002,0.0024084371369673435
100,0.08,0.49,0.012093289504462002,0.0024084371369673435
100,0.08,0.5,0.012093289504462002,0.0024084371369673435
100,0.084,0.1,-0.2843389187729668,4.700970689037794
100,0.084,0.11,-0.3567566199346761,3.5032228744822675
100,0.084,0.12000000000000001,-0.5137989598935686,2.342231342066535
100,0.084,0.13,-1.3001800805751955,1.3683593240328866
100,0.084,0.14,-1.3001800805751955,1.3683593240328866
100,0.084,0.15000000000000002,0.914576024901951,0.6757609012698294
100,0.084,0.16,0.914576024901951,0.6757609012698294
100,0.084,0.17,0.22151933297635837,0.2697060143964456
100,0.084,0.18,0.22151933297635837,0.2697060143964456
100,0.084,0.19,0.22151933297635837,0.2697060143964456
100,0.084,0.2,0.22151933297635837,0.2697060143964456
100,0.084,0.21000000000000002,0.08259864780928353,0.0812833819871104
100,0.084,0.22,0.08259864780928353,0.0812833819871104
100,0.084,0.23,0.08259864780928353,0.0812833819871104
100,0.084,0.24000000000000002,0.08259864780928353,0.0812833819871104
100,0.084,0.25,0.08259864780928353,0.0812833819871104
100,0.084,0.26,0.029741115857968466,0.01639799428524784
100,0.084,0.27,0.029741115857968466,0.01639799428524784
100,0.084,0.28,0.029741115857968466,0.01639799428524784
100,0.084,0.29000000000000004,0.029741115857968466,0.01639799428524784
100,0.084,0.30000000000000004,0.029741115857968466,0.01639799428524784
100,0.084,0.31,0.029741115857968466,0.01639799428524784
100,0.084,0.32,0.029741115857968466,0.01639799428524784
100,0.084,0.33,0.029741115857968466,0.01639799428524784
100,0.084,0.33999999999999997,0.008621113435383458,0.0016571671188533638
100,0.084,0.35,0.008621113435383458,0.0016571671188533638
100,0.084,0.36,0.008621113435383458,0.0016571671188533638
100,0.084,0.37,0.008621113435383458,0.0016571671188533638
100,0.084,0.38,0.008621113435383458,0.0016571671188533638
100,0.084,0.39,0.008621113435383458,0.0016571671188533638
100,0.084,0.4,0.008621113435383458,0.0016571671188533638
100,0.084,0.41000000000000003,0.008621113435383458,0.0016571671188533638
100,0.084,0.42000000000000004,0.008621113435383458,0.0016571671188533638
100,0.084,0.43000000000000005,0.008621113435383458,0.0016571671188533638
100,0.084,0.44000000000000006,0.008621113435383458,0.0016571671188533638
100,0.084,0.45000000000000007,0.008621113435383458,0.0016571671188533638
100,0.084,0.45999999999999996,0.008621113435383458,0.0016571671188533638
100,0.084,0.47,0.008621113435383458,0.0016571671188533638
100,0.084,0.48,0.008621113435383458,0.0016571671188533638
100,0.084,0.49,0.008621113435383458,0.0016571671188533638
100,0.084,0.5,0.008621113435383458,0.0016571671188533638
100,0.088,0.1,-0.28843059999799636,4.4395383875543715
100,0.088,0.11,-0.3687181320126952,3.206321916262083
100,0.088,0.12000000000000001,-0.5663998019663236,2.070267954829183
100,0.088,0.13,-2.4709881603354913,1.164602559001614
100,0.088,0.14,-2.4709881603354913,1.164602559001614
100,0.088,0.15000000000000002,0.5447648734247461,0.5524729831655928
100,0.088,0.16,0.5447648734247461,0.5524729831655928
100,0.088,0.17,0.16333917634373055,0.21140371803700986
100,0.088,0.18,0.16333917634373055,0.21140371803700986
100,0.088,0.19,0.16333917634373055,0.21140371803700986
100,0.088,0.2,0.16333917634373055,0.21140371803700986
100,0.088,0.21000000000000002,0.06217172230432508,0.06099019298997177
100,0.088,0.22,0.06217172230432508,0.06099019298997177
100,0.088,0.23,0.06217172230432508,0.06099019298997177
100,0.088,0.24000000000000002,0.06217172230432508,0.06099019298997177
100,0.088,0.25,0.06217172230432508,0.06099019298997177
100,0.088,0.26,0.021915126786834327,0.011763948429122012
100,0.088,0.27,0.021915126786834327,0.011763948429122012
100,0.088,0.28,0.021915126786834327,0.011763948429122012
100,0.088,0.29000000000000004,0.021915126786834327,0.011763948429122012
100,0.088,0.30000000000000004,0.021915126786834327,0.011763948429122012
100,0.088,0.31,0.021915126786834327,0.011763948429122012
100,0.088,0.32,0.021915126786834327,0.011763948429122012
100,0.088,0.33,0.021915126786834327,0.011763948429122012
100,0.088,0.33999999999999997,0.006115939999286453,0.0011355547171209993
100,0.088,0.35,0.006115939999286453,0.0011355547171209993
100,0.088,0.36,0.006115939999286453,0.0011355547171209993
100,0.088,0.37,0.006115939999286453,0.0011355547171209993
100,0.088,0.38,0.006115939999286453,0.0011355547171209993
100,0.088,0.39,0.006115939999286453,0.0011355547171209993
100,0.088,0.4,0.006115939999286453,0.0011355547171209993
100,0.088,0.41000000000000003,0.006115939999286453,0.0011355547171209993
100,0.088,0.42000000000000004,0.006115939999286453,0.0011355547171209993
100,0.088,0.43000000000000005,0.006115939999286453,0.0011355547171209993
100,0.088,0.44000000000000006,0.006115939999286453,0.0011355547171209993
100,0.088,0.45000000000000007,0.006115939999286453,0.0011355547171209993
